"acc_x, w/ unit g_F_mean","acc_x, w/ unit g_F_min","acc_x, w/ unit g_F_max","acc_x, w/ unit g_F_sum","acc_x, w/ unit g_F_prod","acc_x, w/ unit g_F_std","acc_x, w/ unit g_F_mc","acc_x, w/ unit g_F_zc","acc_x, w/ unit g_F_iqr","acc_x, w/ unit g_F_skew","acc_x, w/ unit g_F_25","acc_x, w/ unit g_F_75","acc_x, w/ unit g_F_kr","acc_x, w/ unit g_F_seg","acc_x, w/ unit g_F_sep","acc_y, w/ unit g_F_mean","acc_y, w/ unit g_F_min","acc_y, w/ unit g_F_max","acc_y, w/ unit g_F_sum","acc_y, w/ unit g_F_prod","acc_y, w/ unit g_F_std","acc_y, w/ unit g_F_mc","acc_y, w/ unit g_F_zc","acc_y, w/ unit g_F_iqr","acc_y, w/ unit g_F_skew","acc_y, w/ unit g_F_25","acc_y, w/ unit g_F_75","acc_y, w/ unit g_F_kr","acc_y, w/ unit g_F_seg","acc_y, w/ unit g_F_sep","acc_z, w/ unit g_F_mean","acc_z, w/ unit g_F_min","acc_z, w/ unit g_F_max","acc_z, w/ unit g_F_sum","acc_z, w/ unit g_F_prod","acc_z, w/ unit g_F_std","acc_z, w/ unit g_F_mc","acc_z, w/ unit g_F_zc","acc_z, w/ unit g_F_iqr","acc_z, w/ unit g_F_skew","acc_z, w/ unit g_F_25","acc_z, w/ unit g_F_75","acc_z, w/ unit g_F_kr","acc_z, w/ unit g_F_seg","acc_z, w/ unit g_F_sep",Index,Subject,Label
0.8685551143685977,0.850304484367371,0.881208658218384,521.1330686211586,1.881993495054594e-37,0.0046984388009404,0.0,0.0,0.003433763980866,-0.3383977211823801,0.867473483085632,0.870907247066498,0.325218160955989,452.6460151384812,127.53793470585728,0.291219795445601,0.273962527513504,0.310153931379318,174.73187726736063,2.9e-322,0.0065145149660394,0.0,0.0,0.0072382688522339,0.4392272923503876,0.288439095020294,0.295677363872528,0.5089741202589595,50.91080245986704,125.53854932101493,-0.4257587206363679,-0.445846855640411,-0.409245312213898,-255.4552323818208,2.9083183141490037e-223,0.0069406559063531,0.0,0.0,0.010980457067489,-0.2398455340269157,-0.431206256151199,-0.42022579908371,-0.1971089532727137,108.79114836869192,185.7030726497619,10,Subject10,Elevator Down
0.8852548097570737,0.860605895519257,0.936149418354034,531.1528858542442,1.4812869752464518e-32,0.0207465105853717,0.0,0.0,0.0343379974365229,1.0314192316130295,0.870907247066498,0.905245244503021,-0.556737968894403,470.4634671219996,113.90239913689618,0.2981142588953175,0.273962527513504,0.321011334657669,178.86855533719051,3.22404014e-316,0.0090698452047093,0.0,0.0,0.0108574330806729,-0.2954706637535482,0.292058229446411,0.302915662527084,-0.6371607309244944,53.37254180715304,129.04376134950857,-0.4173159651954969,-0.453167170286179,-0.390944540500641,-250.38957911729815,1.5004940263350218e-228,0.0117829583110877,0.0,0.0,0.0118955224752425,-0.5450415965270549,-0.4211408346891405,-0.409245312213898,0.2527552843934728,104.57473291005952,182.5278442177444,11,Subject10,Elevator Down
0.8688756027817726,0.853738307952881,0.88807624578476,521.3253616690636,2.3415301080576786e-37,0.005421067488558,0.0,0.0,0.003433763980866,0.084831957189816,0.867473483085632,0.870907247066498,1.0688799037761765,452.98449126128975,127.2859387259949,0.2826002104083696,0.255866825580597,0.299296498298645,169.5601262450218,0.0,0.0094457800384832,0.0,0.0,0.0108574330806729,-1.0118681297070122,0.277581661939621,0.288439095020294,0.2676233982908353,47.971171787273576,121.08535737477024,-0.428961355139812,-0.464147627353668,-0.387284398078918,-257.3768130838872,2.416184942383156e-221,0.0098024113908975,0.0,0.0,0.0073203146457669,-0.2408161537571833,-0.431206256151199,-0.423885941505432,2.47804451534971,110.46226279620709,186.81511383337715,12,Subject10,Elevator Down
0.8567543017864228,0.79536372423172,0.894943833351135,514.0525810718536,4.0655935993130755e-41,0.0240075309521605,0.0,0.0,0.0103013515472409,-1.2590682095945225,0.860605895519257,0.870907247066498,0.0141231445391967,440.76200074163336,135.25973239359908,0.2882400369147458,0.26672425866127,0.310153931379318,172.94402214884752,0.0,0.0083561074792243,0.0,0.0,0.0072382688522339,-0.21366547775398,0.284819960594177,0.292058229446411,-0.1678573971410393,49.89121622315884,124.00023683008595,-0.4168645463883877,-0.453167170286179,-0.383624255657196,-250.11872783303264,6.903281713153219e-229,0.0144336902533582,0.0,0.0,0.014640629291534,0.4839952345692633,-0.423885941505432,-0.409245312213898,-0.3785963304887532,104.3904205385414,182.30905410679736,13,Subject10,Elevator Down
0.8638393657406171,0.733555436134338,1.07350122928619,518.3036194443703,4.2557690161154655e-39,0.0363764183454176,0.0,0.0,0.0137351751327509,0.2360889715196827,0.860605895519257,0.874341070652008,5.792514200919612,448.5236929250639,128.9183093960436,0.2793791758269071,0.147292628884315,0.357202738523483,167.62750549614427,0.0,0.0349245807549751,0.0,0.0,0.0180957019329069,-1.0111745371573704,0.277581661939621,0.295677363872528,1.0412949479226468,47.56225040963868,119.17948231547604,-0.4413631781687339,-0.720358431339264,-0.240878224372864,-264.81790690124035,4.028874169182018e-215,0.0439052040421973,0.0,0.0,0.0402616858482359,-0.8438440909426803,-0.464147627353668,-0.423885941505432,6.93532951484022,118.03554552417356,189.56855298690527,14,Subject10,Elevator Down
0.8856153618295988,0.750724375247955,0.987656354904175,531.3692170977592,1.5206943036703868e-32,0.0315149679502206,0.0,0.0,0.0343379974365229,0.0516385714650781,0.870907247066498,0.905245244503021,1.926229137823176,471.18366419487984,112.68689558004664,0.2870638163139422,0.212437152862549,0.444062113761902,172.2382897883653,0.0,0.0281440335957242,0.0,0.0,0.0108574330806729,2.012301606649348,0.281200796365738,0.292058229446411,9.600869434432893,49.91784067163017,123.1226960359899,-0.420280689696471,-0.515389800071716,-0.332382082939148,-252.1684138178826,6.679099043140805e-227,0.0202002297274006,0.0,0.0,0.018300771713257,-0.4191434506596202,-0.427546083927155,-0.409245312213898,4.2525834636729645,106.22593639838765,183.42432094301165,15,Subject10,Elevator Down
0.8545681183536847,0.79536372423172,0.881208658218384,512.7408710122108,8.761376838339529e-42,0.0240287737562232,0.0,0.0,0.0103014111518859,-1.289218559123006,0.857172071933746,0.867473483085632,-0.0399545032227033,438.5178531429028,136.80502138416705,0.2798014085988203,0.25224769115448,0.302915662527084,167.8808451592922,0.0,0.0110126932548439,0.0,0.0,0.018095701932907,-0.6437127097007317,0.270343393087387,0.288439095020294,-0.7005636365074497,47.04594332055284,119.6258285798456,-0.4261247356235982,-0.460487484931946,-0.394604712724686,-255.6748413741589,4.2380064480715915e-223,0.0114798572395996,0.0,0.0,0.010980457067489,0.2247065554046809,-0.431206256151199,-0.42022579908371,0.0295035056541386,109.02831467239156,185.77088186482104,16,Subject10,Elevator Down
0.8681029979387919,0.857172071933746,0.88807624578476,520.8617987632751,1.3791998890023054e-37,0.004259779630327,0.0,0.0,0.006867587566376,0.5591473376865082,0.864039659500122,0.870907247066498,1.829341787614906,452.1725583059677,127.88238628590123,0.2906407331426937,0.273962527513504,0.299296498298645,174.38443988561625,9.4e-323,0.0050297979278073,0.0,0.0,0.0036191344261169,-0.3990689215073252,0.288439095020294,0.292058229446411,0.0260355659629958,50.69837547848305,125.24726620624286,-0.427308185895284,-0.449507027864456,-0.401925027370453,-256.3849115371704,2.5404660471202358e-222,0.0074662153698485,0.0,0.0,0.0073203146457669,0.1722406813503813,-0.431206256151199,-0.423885941505432,1.0820456244944134,109.58876231866864,186.2555429932893,17,Subject10,Elevator Down
0.867725280324618,0.850304484367371,0.884642481803894,520.6351681947708,1.0604462836898509e-37,0.0047262351965536,0.0,0.0,0.006867587566376,-0.1862210381140649,0.864039659500122,0.870907247066498,0.4516591443387896,451.7816773108429,128.15753883559375,0.2856221929192542,0.270343393087387,0.302915662527084,171.37331575155252,0.0,0.0055753013056594,0.0,0.0,0.0072382986545559,0.4083042592115902,0.281200796365738,0.288439095020294,-0.0148693474457646,48.96664155960688,122.66280885249554,-0.4302668119470278,-0.453167170286179,-0.409245312213898,-258.1600871682167,1.5698426020098274e-220,0.0081507734726544,0.0,0.0,0.0109804570674899,0.2591573885723133,-0.434866398572922,-0.423885941505432,-0.1659802140652857,111.11751230764878,187.3026095137432,18,Subject10,Elevator Down
0.8814204049110412,0.853738307952881,0.925848007202148,528.8522429466248,1.09846893553772e-33,0.0204621950538336,0.0,0.0,0.0343379378318789,0.9899855685757574,0.867473483085632,0.901811420917511,-0.6703990208191519,466.3919602705525,116.9803391647052,0.2885536957283813,0.273962527513504,0.306534796953201,173.13221743702883,0.0,0.0072660183594719,0.0,0.0,0.0072382688522339,0.4817921972038031,0.284819960594177,0.292058229446411,-0.3366914502486247,49.989565409761695,124.16635242107306,-0.4318101750810942,-0.456827342510223,-0.412905484437943,-259.0861050486565,1.2819852082096144e-219,0.0099004531980319,0.0,0.0,0.0146406292915349,-0.5542727199076759,-0.438526570796967,-0.423885941505432,-0.6618246963068577,111.93472974728142,187.82205220230725,19,Subject10,Elevator Down
0.8475917914509773,0.819400310516357,0.901811420917511,508.5550748705864,7.561037619512034e-44,0.0137061657196975,0.0,0.0,0.010301411151886,1.5689605029135285,0.840003073215485,0.850304484367371,2.783786412408653,431.1596344893091,142.25033138161243,0.29675707620879,0.205198869109154,0.328249633312225,178.05424572527403,1.183287e-318,0.0285881493179784,0.0,0.0,0.0253339707851409,-1.622081992583707,0.292058229446411,0.317392200231552,1.9316722298272009,53.328409454568565,128.15746198854242,-0.4598164570331573,-0.522710084915161,-0.401925027370453,-275.8898742198944,2.0046950698728295e-203,0.0202074082138622,0.0,0.0,0.0256210863590239,-0.4528738744821311,-0.471467941999435,-0.445846855640411,0.286684238777668,127.1032997638015,196.76342664526865,20,Subject10,Elevator Up
0.8628264061609904,0.836569309234619,0.946450769901276,517.6958436965942,2.9134928274762177e-39,0.0229636055177186,0.0,0.0,0.0171689391136169,1.6172378673737056,0.846870720386505,0.864039659500122,1.7257808300461237,446.99751328106,130.94512913015524,0.3202452935775119,0.306534796953201,0.349964469671249,192.14717614650715,1.684535804264026e-297,0.0070950563613877,0.0,0.0,0.0108574330806729,0.7848986191178627,0.313773065805435,0.324630498886108,1.4105371515685432,61.56438239016608,140.1119900896653,-0.4498120352129141,-0.508069515228271,-0.412905484437943,-269.88722112774843,3.5037917461300896e-209,0.0208212030812936,0.0,0.0,0.0301962643861775,-0.6176156105563587,-0.4614025205373765,-0.431206256151199,-0.5267407251929654,121.65820018958408,193.6079231148521,21,Subject10,Elevator Up
0.8700030359625817,0.767893373966217,1.00482535362244,522.001821577549,3.914683209284984e-37,0.0261391174014427,0.0,0.0,0.024036586284637,-0.8097414171547309,0.860605895519257,0.884642481803894,5.511255327540825,454.5524383721229,125.37998297663935,0.2999238255123296,0.226913705468178,0.349964469671249,179.9542953073978,3.247196537e-315,0.0214095755633827,0.0,0.0,0.0289531052112579,-0.8159805875074796,0.284819960594177,0.313773065805435,0.5035652499985512,54.24714425152691,129.83951958941356,-0.41208194454511,-0.588592886924744,-0.358003169298172,-247.24916672706604,5.229085978847987e-233,0.0428289014818867,0.0,0.0,0.0439218282699589,-1.772842538792919,-0.427546083927155,-0.383624255657196,3.4570569845284504,102.98567197853244,179.18086858256126,22,Subject10,Elevator Up
0.8681258910894394,0.791929960250854,0.901811420917511,520.8755346536636,1.057922265603019e-37,0.0264802666255264,0.0,0.0,0.0103014111518859,-1.590854701970966,0.870907247066498,0.881208658218384,1.1947658642071817,452.6055591757149,126.7673912265815,0.3095869290828703,0.259485960006714,0.331868767738342,185.75215744972215,8.422564776223383e-307,0.0196228786233822,0.0,0.0,0.0325722694396969,-0.863056141937101,0.292058229446411,0.324630498886108,-0.7497878824131927,57.73708935729263,134.71215999041397,-0.3742664485176404,-0.405585169792175,-0.343362540006638,-224.55986911058423,6.082938177220788e-257,0.0115590276655976,0.0,0.0,0.010980457067489,0.0550845651384235,-0.379964083433151,-0.368983626365662,0.6523124507511495,84.12525775282842,165.11450838452902,23,Subject10,Elevator Up
0.8875840784112612,0.853738307952881,0.9395831823349,532.5504470467567,8.132468792160096e-32,0.0096997454526166,0.0,0.0,0.0103014111518859,0.5366155675929127,0.881208658218384,0.89151006937027,3.718648911275128,472.7396547015464,112.58104002858376,0.2815687538186708,0.255866825580597,0.321011334657669,168.9412522912025,0.0,0.0135938024001877,0.0,0.0,0.018095701932907,0.3422315198933655,0.273962527513504,0.292058229446411,-0.6422539699177445,47.67926796295308,120.522183873055,-0.3826665026942889,-0.427546083927155,-0.347022712230682,-229.59990161657336,2.306162378656556e-251,0.019417261382455,0.0,0.0,0.029281228780746,-0.5738699610382797,-0.398264855146408,-0.368983626365662,-0.6731236125627773,88.0860323642841,168.54770082360534,24,Subject10,Elevator Up
0.8614586089054743,0.822834134101868,0.963619768619537,516.8751653432846,1.159568052528332e-39,0.0213156129335404,0.0,0.0,0.0103014111518859,2.688595795926026,0.850304484367371,0.860605895519257,7.538461508993192,445.5387197718978,132.05660989552212,0.3000143042703467,0.241390272974968,0.349964469671249,180.00858256220806,5.82248118e-315,0.0186235608033498,0.0,0.0,0.0153813511133192,-0.7267908281238389,0.2947725802659988,0.310153931379318,0.7167498544682469,54.21290503327279,129.92002817764327,-0.4441936987638473,-0.500749170780182,-0.379964083433151,-266.5162192583084,2.2586736910448688e-212,0.0170569432648975,0.0,0.0,0.0118955001235002,-0.6043495586705714,-0.449507027864456,-0.4376115277409557,2.4056074115195587,118.5590978617162,191.89484640118377,25,Subject10,Elevator Up
0.869516581495603,0.846870720386505,0.925848007202148,521.7099488973618,3.2206492733150802e-37,0.018710395395456,0.0,0.0,0.0068675875663749,1.7571686046646724,0.860605895519257,0.867473483085632,1.7898694689140218,453.8451485560964,126.27704402804224,0.3108114073177176,0.295677363872528,0.328249633312225,186.4868443906306,2.8715411379121494e-305,0.0054637333213763,0.0,0.0,0.0072382688522339,0.3404684503546171,0.306534796953201,0.313773065805435,0.3174897511845795,57.98012012799458,135.4538243110031,-0.4316698704659938,-0.460487484931946,-0.412905484437943,-259.0019222795964,1.0114616650051456e-219,0.0111876620902703,0.0,0.0,0.0109804570674899,-0.9048183324476612,-0.434866398572922,-0.423885941505432,0.0152100581407217,111.8782993469214,187.75055169763985,26,Subject10,Elevator Up
0.8637191864848137,0.846870720386505,0.881208658218384,518.2315118908882,6.578202081881302e-39,0.0055852716753137,0.0,0.0,0.0068675875663749,0.2748874725494807,0.860605895519257,0.867473483085632,0.2358535766512428,447.6251858217456,131.10488470167968,0.3188579567273455,0.299296498298645,0.335487902164459,191.31477403640736,1.2985959069209654e-298,0.0059271222678673,0.0,0.0,0.0072382688522339,0.1522098750604375,0.313773065805435,0.321011334657669,-0.2216329418621669,61.02328127725125,139.43722057776984,-0.4152418765922388,-0.445846855640411,-0.398264855146408,-249.1451259553433,8.215524254449342e-230,0.0093973000152434,0.0,0.0,0.010980486869812,-0.6155591613864855,-0.42022579908371,-0.409245312213898,0.1051232379057407,103.50838688480482,181.7866521221064,27,Subject10,Elevator Up
0.845159518023332,0.764459550380707,0.877774834632874,507.0957108139992,1.071023835783664e-44,0.0266727153461608,0.0,0.0,0.0274703502655029,-1.3338328335603782,0.836569309234619,0.864039659500122,0.5219236500720918,429.0029153558769,143.075954773535,0.3135378211239972,0.25224769115448,0.378917574882507,188.12269267439837,2.544679452887389e-303,0.0163107582340403,0.0,0.0,0.0144765377044679,-1.0989082402973065,0.306534796953201,0.321011334657669,2.751167473094105,59.14293762477762,136.720535863372,-0.4250266897678376,-0.537350714206696,-0.379964083433151,-255.01601386070257,3.608101049041048e-224,0.0269657572003698,0.0,0.0,0.01098045706749,-1.715404857108129,-0.427546083927155,-0.416565626859665,4.41155797844895,108.8241762937756,184.8844598577912,28,Subject10,Elevator Up
0.8713765472173691,0.846870720386505,0.89151006937027,522.8259283304214,1.3138577069173108e-36,0.0053770167361809,0.0,0.0,0.0068675875663759,-0.900275994529267,0.867473483085632,0.874341070652008,4.363944645491577,455.595570697358,125.40188935878412,0.2890664033591747,0.255866825580597,0.317392200231552,173.43984201550484,5e-324,0.0101807524420858,0.0,0.0,0.0144765675067899,-0.7228338816237175,0.281200796365738,0.295677363872528,0.3519182647686203,50.19771631505738,124.41549466644312,-0.4188959317902725,-0.467807799577713,-0.361663311719894,-251.33755907416355,1.4255856401646967e-227,0.0121777965858118,0.0,0.0,0.010980457067489,-0.3181896243689533,-0.423885941505432,-0.412905484437943,6.417660428616129,105.37311194134598,183.11027276686627,29,Subject10,Elevator Up
0.8831201347708703,0.857172071933746,0.967053592205048,529.8720808625221,3.270593453133903e-33,0.0244784569991953,0.0,0.0,0.013735175132752,1.5428716477138849,0.867473483085632,0.881208658218384,1.202330028797685,468.2996211820118,115.32693350631077,0.295182752162218,0.277581661939621,0.339107036590576,177.1096512973308,8.7682e-319,0.0087917213325216,0.0,0.0,0.0036191344261169,1.780841115816529,0.292058229446411,0.295677363872528,4.678766056128314,52.326013628466086,127.55180241121424,-0.4259600291152796,-0.460487484931946,-0.409245312213898,-255.5760174691678,3.2411440377809746e-223,0.0125402102891576,0.0,0.0,0.014640629291534,-1.026135198608291,-0.431206256151199,-0.416565626859665,0.0036516434841398,108.95936470991762,185.68953019150493,30,Subject10,Elevator Up
0.8702891819675763,0.850304484367371,0.89151006937027,522.1735091805458,6.1810274581126754e-37,0.0064271987810999,0.0,0.0,0.0068675875663759,0.1279050811301876,0.867473483085632,0.874341070652008,0.863245166172991,454.4667001714949,126.2036247089942,0.2902908837795256,0.273962527513504,0.302915662527084,174.1745302677154,4.4e-323,0.0048142417862348,0.0,0.0,0.0036191344261169,-0.0657206695938807,0.288439095020294,0.292058229446411,-0.0745822917002065,50.575161300760655,125.06834569803668,-0.4207809120913348,-0.438526570796967,-0.401925027370453,-252.4685472548009,2.5733553571924966e-226,0.0056179772320501,0.0,0.0,0.007320314645767,-0.366313720181584,-0.423885941505432,-0.416565626859665,0.8366581429283255,106.2528510274891,183.89729348495229,31,Subject10,Elevator Up
0.8650183045864105,0.778194785118103,0.884642481803894,519.0109827518463,1.4406905998323154e-38,0.0176145032055838,0.0,0.0,0.0103014111518859,-3.4174989927953843,0.864039659500122,0.874341070652008,11.99008663177083,449.1398525249134,129.7059342030138,0.2907975621521472,0.259485960006714,0.302915662527084,174.47853729128832,1.2e-322,0.0070797505091591,0.0,0.0,0.0072382688522339,-1.4840547893210263,0.288439095020294,0.295677363872528,4.266059967139609,50.76795688967504,125.32051374719474,-0.4194693561891716,-0.442186713218689,-0.379964083433151,-251.68161371350297,3.412867977753643e-227,0.0106782912093232,0.0,0.0,0.007320314645767,1.7633970279269535,-0.423885941505432,-0.416565626859665,4.545751482927483,105.6410259850424,183.3516002390371,32,Subject10,Elevator Up
