x_F_mean,x_F_min,x_F_max,x_F_sum,x_F_prod,x_F_std,x_F_mc,x_F_zc,x_F_iqr,x_F_skew,x_F_25,x_F_75,x_F_kr,x_F_seg,x_F_sep,y_F_mean,y_F_min,y_F_max,y_F_sum,y_F_prod,y_F_std,y_F_mc,y_F_zc,y_F_iqr,y_F_skew,y_F_25,y_F_75,y_F_kr,y_F_seg,y_F_sep,z_F_mean,z_F_min,z_F_max,z_F_sum,z_F_prod,z_F_std,z_F_mc,z_F_zc,z_F_iqr,z_F_skew,z_F_25,z_F_75,z_F_kr,z_F_seg,z_F_sep,Label
0.962,0.29,1.57,131.79399999999998,0.0002778504138468,0.188581079457648,0.0,0.0,0.0719999999999999,0.184913076632141,0.92,0.992,2.319722790430543,131.62237199999998,-4.257224167808987,-0.1743795620437956,-1.108,0.754,-23.89,1.7675555050912102e-111,0.2306765666528526,0.0,6.0,0.2219999999999999,-0.338849632542533,-0.306,-0.084,4.188353340213526,11.402716000000002,17.123635770730345,0.1941897810218978,-0.606,0.898,26.604000000000003,-1.8274055097254548e-102,0.1838789376691469,0.0,2.0,0.138,-0.1039367292057829,0.12,0.258,5.774801935643973,9.764584,18.380243699622447,p_kneel
0.9485547445255474,0.48,1.308,129.952,0.000314526000953,0.0945378013180931,0.0,0.0,0.028,-1.8904704631722171,0.944,0.972,11.779501031710534,124.482072,9.686916534353998,-0.2387737226277372,-0.756,0.012,-32.712,-2.651361854984533e-94,0.1240960842571267,0.0,4.0,0.074,-2.3069236956278614,-0.264,-0.19,7.5000358109846115,9.905144,21.053048503607105,0.1206423357664233,-0.18,0.416,16.528,-1.2129786253443664e-128,0.0842401798454065,0.0,2.0,0.0459999999999999,-0.2162063978509404,0.096,0.142,4.009871241538975,2.9590879999999995,10.012483376075414,p_stand
0.6872700729927008,-0.282,1.33,94.156,4.252490248946273e-37,0.3320022923301805,-0.0147058823529411,7.0,0.3259999999999999,-1.1739688646204114,0.562,0.888,0.7327150352524856,79.70127199999999,24.832881067195345,-0.4751824817518247,-1.338,0.518,-65.1,-1.0301228012748236e-48,0.3515330755708006,0.0,8.0,0.298,0.4838807044635821,-0.68,-0.382,0.9483409372557235,47.74064800000001,31.4160855375766,0.2317810218978102,-0.484,0.646,31.754,1.069151176896666e-83,0.2310706129446042,0.0,6.0,0.25,-1.0708484445060138,0.132,0.382,0.6359882704474269,14.621508000000002,28.35090375656344,p_sit
-0.1838540145985401,-0.83,0.366,-25.188,7.10075040817417e-104,0.1418422145402286,0.0147058823529411,5.0,0.0139999999999999,-1.431465497324188,-0.174,-0.16,8.378560395773214,7.367127999999999,16.19822161553359,-0.5318686131386862,-1.074,0.876,-72.866,-4.347887774938296e-24,0.4792547035198055,0.0147058823529411,1.0,0.032,1.910037304693408,-0.744,-0.712,2.072889802779474,69.99230800000001,42.64603542226196,0.4282481751824817,-0.994,1.03,58.67,5.071296230175701e-26,0.5415145669245643,-0.0147058823529411,1.0,0.124,-1.52250272845767,0.572,0.696,0.6368470191908564,65.005692,44.27318250297264,p_lie
-0.1943649635036496,-0.696,0.05,-26.628,4.621629382375355e-122,0.1724229101363515,-0.0147058823529411,5.0,0.29,-0.9934853767398574,-0.372,-0.082,-0.3267782764838145,9.218784,16.709088154700016,0.1492846715328467,-0.35,0.568,20.452000000000005,-8.436047443048767e-107,0.1854184040021977,-0.0147058823529411,3.0,0.278,-0.4938023090621922,-0.024,0.254,-0.3975614894605384,7.728848000000001,19.036197222142,-0.8181605839416058,-0.936,-0.666,-112.088,-8.167902705441669e-13,0.0563445588970538,0.0,0.0,0.0699999999999999,0.8810673124525106,-0.858,-0.788,0.1320407557180085,92.137744,35.70649893963417,p_lie
-0.3472992700729926,-0.822,0.962,-47.58,1.0198468021439836e-58,0.2113641395430109,0.0,4.0,0.012,3.997615091084648,-0.382,-0.37,20.50287766389171,22.600272,37.31879935785626,-0.1568905109489051,-1.836,0.44,-21.494,-4.575102239412743e-120,0.2929719841763663,0.0,4.0,0.0079999999999999,-3.719249529273668,-0.122,-0.114,17.486062489400695,15.045436,0.0631495240417918,-0.7065693430656935,-1.048,1.362,-96.8,3.9431941332385874e-19,0.3603476221083249,0.0147058823529411,3.0,0.01,3.9078048737252815,-0.802,-0.792,15.574500184955829,86.05556800000002,35.35275861480285,p_lie
0.8343503649635038,-1.256,1.398,114.306,3.4957873006304664e-12,0.2569404712254228,0.0147058823529411,1.0,0.0939999999999999,-4.756421624022501,0.808,0.902,34.25972414193627,104.349756,21.5985305740808,-0.3232262773722627,-1.45,1.118,-44.282,6.401597003274723e-71,0.2901627584016357,-0.0147058823529411,5.0,0.15,0.4334619405688518,-0.4,-0.25,6.5150577641929885,25.763548000000004,27.946403066018863,0.2601459854014598,-0.49,1.916,35.64,1.878465112760121e-87,0.2964429947220779,0.0,4.0,0.244,1.4102905884191967,0.11,0.354,9.049830707485231,21.223072,19.64574383432797,p_sit
0.9602335766423356,0.716,1.132,131.552,0.0035216776022976,0.0340095710520285,0.0,0.0,0.01,-1.2372745724163974,0.958,0.968,27.443719441167172,126.477952,9.798257554515477,-0.2081605839416058,-0.42,-0.144,-28.518,-6.002442269234402e-95,0.0395437645818346,0.0,0.0,0.0159999999999999,-2.8546887472117453,-0.21,-0.194,10.746608203295532,6.148988,18.6001889125312,0.0537226277372262,-0.074,0.224,7.359999999999999,-1.9154606838842908e-178,0.0309317868882974,0.0,2.0,0.016,2.559947019824112,0.04,0.056,14.50014795136151,0.52552,2.6167075886079165,p_stand
0.7653284671532846,0.604,1.086,104.85,8.93129983044316e-18,0.1535398544490997,0.0,0.0,0.298,0.534345123952307,0.636,0.934,-1.4925144126913317,83.45082,34.82371663378947,0.361941605839416,-0.356,0.736,49.586,-4.332828739986146e-54,0.3966463042594705,0.0147058823529411,3.0,0.8280000000000001,-0.6915022430849656,-0.16,0.668,-1.3865347247519122,39.343884,37.99524846195372,-0.1356058394160584,-0.28,0.224,-18.578,-7.383765658551655e-119,0.1344001574351447,-0.0147058823529411,3.0,0.212,1.0009910524480272,-0.238,-0.026,-0.3327947640341064,4.975908,15.119980397399162,p_sit
0.9483211678832116,0.696,1.376,129.92,0.000349343475038,0.0947200933949268,0.0,0.0,0.04,0.2935714336316872,0.942,0.982,5.3225221705173045,124.426064,9.535884748672244,-0.0667591240875912,-0.498,0.632,-9.146,4.1671238621654935e-115,0.2181826179773779,-0.0147058823529411,1.0,0.036,2.0303020255961663,-0.136,-0.1,4.05691405554349,7.084676,14.431319979598143,-0.0128321167883211,-0.228,0.166,-1.758,-2.4955928194895933e-230,0.0660728841488773,0.0147058823529411,21.0,0.038,-1.6490470437180125,-0.016,0.022,3.309368381983976,0.6162839999999999,2.3377578637290326,p_stand
0.9227299270072992,0.034,1.286,126.414,2.1977710186217325e-08,0.1846834933087685,0.0,0.0,0.0779999999999999,-2.439011301097464,0.912,0.99,9.058090119973192,121.284668,7.680559304685024,-0.1758102189781022,-0.672,0.248,-24.086,2.5711757059381314e-124,0.176498605762145,0.0,4.0,0.242,-0.5814567315886265,-0.288,-0.046,0.0261661194392544,8.471204,16.78273623760886,0.1229343065693431,-0.112,0.876,16.842000000000006,4.001011905082911e-186,0.1972132394873914,0.0147058823529411,21.0,0.1359999999999999,2.03679211191719,0.006,0.142,3.717407367853108,7.359916,9.616709718448252,p_stand
0.9558248175182482,0.742,1.186,130.948,0.0015344117451544,0.0629497813165172,0.0,0.0,0.0499999999999999,0.7206209673919252,0.93,0.98,4.091609308508143,125.702272,9.727614005730612,-0.1551094890510949,-0.426,0.966,-21.250000000000004,-2.6196440380000596e-107,0.1922091262612661,0.0,6.0,0.212,1.938895281246644,-0.302,-0.09,7.757963638110827,8.320508,18.535772516359128,0.105956204379562,-0.172,0.39,14.515999999999998,7.353563271057302e-141,0.0762335680089138,0.0,10.0,0.022,0.748795284266206,0.088,0.11,4.197327559544731,2.328432,8.118198437579302,p_sit
0.4362335766423358,-0.392,1.248,59.764,-1.241839661800403e-38,0.5751488843407739,-0.0147058823529411,1.0,1.244,-0.3158065514232096,-0.272,0.972,-1.677312788089638,71.059352,19.358647059125,-0.4452262773722628,-1.314,0.326,-60.996,4.814857006370549e-72,0.3626645061352225,0.0,16.0,0.59,-0.0550142731162371,-0.69,-0.1,-0.9049098980635408,45.044496,23.744197797753785,0.2275474452554744,-0.624,0.764,31.174,6.816731652721668e-89,0.3581809428290752,0.0,10.0,0.512,-0.1168511341721938,0.076,0.588,-0.6433068616754207,24.541492,25.403549790914575,p_lie
-0.1163795620437956,-0.506,1.12,-15.944,-2.765523461776211e-136,0.1988312220787676,0.0,16.0,0.248,2.051448410793621,-0.266,-0.018,9.967173244023408,7.23216,15.017053579211142,-0.2651532846715329,-1.506,1.918,-36.326,1.1512821373426264e-29,0.6548022477694958,0.0147058823529411,3.0,1.1,0.3544463539241533,-0.656,0.444,-0.8170029620637616,67.94413200000001,26.60492096408048,0.012992700729927,-1.164,1.036,1.7800000000000011,-4.0591236316561977e-36,0.702957287803278,-0.0147058823529411,9.0,1.514,-0.0746641826414153,-0.762,0.752,-1.779357192537731,67.227384,36.30520738294459,p_lie
-0.1914014598540145,-0.552,0.062,-26.222,4.4095934052686225e-116,0.1218860038684903,0.0,2.0,0.194,-0.2454857875106062,-0.244,-0.05,-0.3474981052209713,7.039372,17.35998773466096,-0.2558686131386861,-1.744,0.446,-35.054,-5.303185481306718e-50,0.593850506261494,-0.0147058823529411,3.0,1.206,-0.1540075228576564,-0.82,0.386,-1.5355511322347606,56.93076399999999,23.51911393786677,-0.2113722627737226,-1.634,0.972,-28.958,-5.655495568214156e-29,0.6702925942243793,0.0147058823529411,3.0,1.334,0.1428387878788821,-0.8,0.534,-1.776847728794296,67.22465200000002,36.32371434714511,p_lie
0.6398102189781023,-1.488,1.388,87.65400000000001,-1.4497571939341874e-26,0.5121322142716709,0.0147058823529411,3.0,0.4199999999999999,-1.531207994414841,0.52,0.94,1.5711216912118555,91.751924,16.84926051662253,-0.137985401459854,-1.636,0.464,-18.904,8.988612987381308e-104,0.4824039371821553,0.0,10.0,0.816,-0.840799377698257,-0.592,0.224,-0.4336428395824816,34.25752,16.592932513477614,0.3347007299270073,-0.298,2.384,45.854,-3.729005544123496e-85,0.2965171943472772,0.0,8.0,0.226,3.111961792498533,0.172,0.398,18.211619360165564,27.304820000000003,14.518846751603524,p_sit
0.9254014598540145,0.472,1.34,126.78,1.0355240879689464e-05,0.0952205998978792,0.0,0.0,0.0279999999999999,-1.5072821826507985,0.924,0.952,9.695010456736156,118.555504,14.839173928090451,-0.1910948905109489,-0.754,0.736,-26.18,1.0632153744370872e-94,0.2636386755081682,0.0,4.0,0.284,1.4178948691023314,-0.32,-0.036,2.3839228862190014,14.455592,26.35377879301548,0.1508175182481752,-0.062,0.418,20.662,-3.0728177743769332e-130,0.1248386145824057,0.0,6.0,0.126,1.074014560326127,0.078,0.204,-0.1448789879424192,5.235708000000001,12.73437803195796,p_stand
0.9178540145985402,0.662,1.14,125.746,5.6149557976741375e-06,0.0651774207729749,0.0,0.0,0.0739999999999999,0.086393509147379,0.87,0.944,3.149666634445465,115.994212,18.15270638658229,-0.1127737226277371,-0.344,0.29,-15.449999999999996,-5.772379947378072e-85,0.2467140817382581,0.0147058823529411,1.0,0.518,0.6833251627541752,-0.304,0.214,-1.3905494288623603,10.02038,25.175470349676843,-0.058934306569343,-0.37,0.108,-8.074,7.580940957217333e-128,0.1902853972782633,-0.0147058823529411,3.0,0.396,-0.7337768546068247,-0.314,0.082,-1.368568175127696,5.400196,13.473308542086809,p_stand
0.9034160583941608,0.802,1.038,123.768,7.000886909497528e-07,0.0551234766810687,0.0,0.0,0.1039999999999999,-0.2672705728921064,0.846,0.95,-1.3124110189422296,112.227248,21.56342324262968,-0.0248467153284671,-0.4,0.306,-3.404,6.59606323166712e-81,0.271820520654145,-0.0147058823529411,1.0,0.554,0.1153383588538007,-0.282,0.272,-1.9244316213568933,10.133128,25.82873788433161,-0.1250948905109488,-0.376,0.222,-17.137999999999998,9.217269711773009e-119,0.203307789093419,0.0147058823529411,3.0,0.408,-0.0905229680950781,-0.344,0.064,-1.9100551923139215,7.765308,17.791478106738147,p_stand
0.964014598540146,0.632,1.712,132.07,0.0018263293870607,0.1403693649228527,0.0,0.0,0.0619999999999999,2.132432270551716,0.926,0.988,10.11796836831663,129.997092,1.0414550225890178,-0.0672700729927007,-0.528,0.53,-9.216,1.0470102997579044e-114,0.2124827848960958,0.0,12.0,0.352,0.2732545339024903,-0.254,0.098,-0.5980686130012152,6.760216,16.890636230772287,0.0293138686131386,-0.218,0.35,4.016,-1.7047083877446421e-193,0.0957292253476392,-0.0147058823529411,31.0,0.098,0.8255421349009873,-0.028,0.07,1.5474041436526456,1.36404,4.71047401645408,p_kneel
0.9455036496350364,0.584,1.304,129.534,0.0001608119857209,0.1144238202838331,0.0,0.0,0.0419999999999999,-0.1550237479799135,0.924,0.966,3.3861568943539133,124.255492,8.633802550750826,-0.1636788321167883,-0.5,0.774,-22.424,-2.584212085471548e-96,0.1992027098765361,-0.0147058823529411,11.0,0.176,2.0612091999117044,-0.276,-0.1,5.084555949999176,9.067048,21.530014682514565,0.0101167883211678,-0.738,0.236,1.3860000000000003,9.460846313414176e-138,0.1555036913545893,0.0147058823529411,5.0,0.182,-1.6981434889734073,-0.088,0.094,3.7358543150965824,3.3026919999999995,9.202127440224064,p_stand
0.7528467153284671,-0.228,1.308,103.14,1.3913613675787523e-32,0.406929660248386,-0.0147058823529411,3.0,0.274,-1.3459969346859018,0.71,0.984,0.3647205310652106,100.169088,8.33235619752529,-0.2865255474452554,-1.328,0.338,-39.254,-1.1251085035327188e-99,0.3653800012294205,0.0,8.0,0.3,-1.140454831834727,-0.394,-0.094,0.3886116124332868,29.40362,11.01211473772234,0.0983649635036496,-0.708,0.68,13.476,-4.794577036827568e-135,0.2619048119606122,0.0,4.0,0.094,-0.019112436039353,0.04,0.134,1.211011062070189,10.654368,15.105927225582535,p_sit
-0.0306715328467153,-0.36,0.95,-4.202,-2.424706417456298e-142,0.1508384951202215,0.0147058823529411,13.0,0.206,2.422506142860368,-0.144,0.062,12.605242011875054,3.223188,8.159919172555952,-0.2760437956204379,-1.626,1.062,-37.818,-3.41372638510888e-50,0.5531613671143714,0.0147058823529411,7.0,1.064,0.0706043679993999,-0.794,0.27,-1.325498953226551,52.053724,28.00699739341388,-0.0563065693430656,-2.64,1.124,-7.713999999999991,9.017849125743562e-19,0.8095780633257621,-0.0147058823529411,1.0,1.46,-0.2804185976063271,-0.836,0.624,-1.246051850487051,89.571012,20.613353666500664,p_lie
-0.209956204379562,-0.77,0.082,-28.764,-2.2212089575894736e-101,0.2035302358161306,-0.0147058823529411,3.0,0.4059999999999999,0.384457375381434,-0.344,0.062,-1.160066500085241,11.67292,23.74421644621149,0.1023795620437956,-0.088,0.37,14.026000000000002,-9.062174612042457e-141,0.1716736871897851,-0.0147058823529411,3.0,0.364,0.4021823010639681,-0.048,0.316,-1.7488885956221822,5.444148000000001,13.31041568306392,-0.8127007299270073,-1.018,-0.402,-111.34,-2.548094177434386e-13,0.0662084903214063,0.0,0.0,0.0199999999999999,3.52214410760908,-0.83,-0.81,18.879112409422703,91.082264,36.1203559252668,p_lie
0.3811240875912409,-1.128,1.784,52.214,1.5793250604946656e-30,0.6724821826335916,0.0147058823529411,7.0,1.298,-0.3116709137607766,-0.34,0.958,-1.4115988900407963,81.403604,14.651407376871232,-0.1101605839416058,-1.986,0.942,-15.092,-1.8043059603257155e-113,0.3825275890391791,0.0,16.0,0.25,-0.8761259548456806,-0.254,-0.004,4.914243162343489,21.563064,11.148376100412705,-0.148905109489051,-0.936,1.678,-20.4,-5.838373151682035e-72,0.5785409117061809,0.0147058823529411,9.0,0.98,0.3348310520621689,-0.816,0.164,-0.2594622612455306,48.558168,18.53824449925465,t_lie_sit
0.9568321167883213,0.68,1.302,131.086,0.0014035907988446,0.0847878467761001,0.0,0.0,0.032,0.789999083652493,0.942,0.974,4.4253830194757615,126.404996,8.186501782861185,-0.1390364963503649,-0.372,0.67,-19.048,3.671072691300771e-102,0.1773733354504298,0.0,8.0,0.128,2.1292752434017856,-0.256,-0.128,4.950970406807288,6.927104,18.350086013778988,0.0624087591240875,-0.354,0.366,8.55,5.075409850086137e-159,0.1107299679629076,0.0,10.0,0.128,-0.9713967396505638,0.024,0.152,2.3645709844978127,2.201108,7.484381600665706,p_stand
0.852875912408759,0.448,1.004,116.844,5.457269623362995e-12,0.1864046612194695,0.0,0.0,0.1679999999999999,-1.241390708395803,0.798,0.966,-0.3028559074024861,104.378984,20.00702721657256,0.0691240875912408,-0.272,0.882,9.470000000000002,6.199437339811878e-80,0.4170610662942093,0.0147058823529411,1.0,0.726,1.01365708534389,-0.208,0.518,-0.8639701159713353,24.310436,23.71236052119142,-0.0253138686131386,-0.242,0.072,-3.4680000000000004,-1.117386047106327e-172,0.1018757715109593,-0.0147058823529411,3.0,0.144,-1.0572308979526364,-0.1,0.044,-0.6525024870013669,1.499288,5.364788749110123,p_stand
0.8095036496350364,0.454,1.104,110.902,1.778387208445015e-15,0.2016782208519153,0.0,0.0,0.384,-0.6886116859653589,0.582,0.966,-1.2399270337541557,95.307252,24.427082775373687,0.2060437956204379,-0.272,0.808,28.228,1.238867785593084e-70,0.4311929053187819,-0.0147058823529411,1.0,0.91,0.2916473966245896,-0.194,0.716,-1.7405690344466096,31.10232,28.00756172560275,-0.0624525547445255,-0.288,0.152,-8.556000000000001,-8.45992579328014e-147,0.1371506240900064,0.0147058823529411,5.0,0.268,-0.2993182867178597,-0.212,0.056,-1.7289385719136547,3.0925440000000006,9.8570467753772,p_stand
0.966160583941606,0.678,1.728,132.364,0.0039156280725645,0.1123369559416879,0.0,0.0,0.038,2.5181055715694725,0.944,0.982,17.500715486369515,129.601144,3.5059204509059065,-0.1162627737226277,-0.558,0.352,-15.928,-9.445724244616395e-125,0.1410181084571698,0.0,10.0,0.122,0.5729998994301585,-0.184,-0.062,1.9217326633762832,4.556344,12.90529998554852,0.0345839416058394,-0.104,0.274,4.738,4.948060752286704e-194,0.0426767332836203,0.0,14.0,0.0239999999999999,0.3105125701910686,0.028,0.052,8.22160882286213,0.4115560000000001,2.085584765371525,p_sit
0.9408029197080292,0.006,1.568,128.89,1.1125501613806237e-06,0.150370417118374,0.0,0.0,0.0539999999999999,-1.4017115090037018,0.918,0.972,13.954329488939344,124.33522,6.751972431449954,-0.1838248175182481,-1.022,1.816,-25.184,8.814872869676078e-83,0.3397571342325499,0.0,10.0,0.1059999999999999,3.031800261259704,-0.296,-0.19,14.771978950405094,20.328592,17.997624750689173,0.0514744525547445,-0.624,0.28,7.052,7.840354772786928e-151,0.1178978296644506,0.0,12.0,0.0699999999999999,-1.9669430972724424,0.032,0.102,7.632383629809508,2.2533840000000005,7.384440550494817,p_stand
0.6615036496350365,-0.552,1.382,90.626,5.019919834693151e-39,0.4072828747444602,-0.0147058823529411,5.0,0.434,-1.17979486936542,0.486,0.92,0.2435151197726859,82.50901999999999,19.993909867406902,-0.3672408759124087,-1.092,1.188,-50.312,7.800989899844714e-62,0.3207848950700601,0.0147058823529411,9.0,0.1039999999999999,1.3887412875965583,-0.416,-0.312,6.42579657968275,32.471424,31.066065171507773,0.3174452554744525,-1.044,1.31,43.49,-4.6633987676370676e-62,0.4039536031837296,-0.0147058823529411,3.0,0.228,-0.507327040523527,0.204,0.432,1.8087691913203023,35.997972,25.58925919241387,p_sit
-0.2165985401459853,-1.24,0.304,-29.674,1.3226210338180151e-99,0.1440439812254053,0.0,6.0,0.074,-2.6941545444412487,-0.25,-0.176,20.165594264655645,9.249164,18.536264610104965,0.2488467153284671,-0.104,0.83,34.092,-1.3699954866744694e-105,0.2181713739010389,0.0,10.0,0.166,0.9091349047748536,0.098,0.264,0.3392932574514051,14.957112,21.150716895652963,-0.7810510948905108,-1.072,-0.376,-107.004,-5.633191015454844e-17,0.1609762642883527,0.0,0.0,0.1159999999999999,1.0076030431037517,-0.856,-0.74,0.2097865265049692,87.099808,33.04752042196475,p_lie
-0.304890510948905,-0.498,-0.178,-41.77,-1.1035551613609466e-73,0.0796392305440527,0.0,0.0,0.1499999999999999,0.2753414945545803,-0.346,-0.196,-0.6799287951241615,13.597843999999998,29.779195470570453,-0.0995036496350365,-0.354,0.242,-13.632,-1.1602108406600074e-85,0.2492569877505231,-0.0147058823529411,1.0,0.532,0.4041007698926029,-0.312,0.22,-1.768424247907213,9.805984,24.664654369089405,-0.7871240875912409,-0.906,-0.672,-107.836,-4.6551042759888705e-15,0.0436017142902787,0.0,0.0,0.0759999999999999,-0.3021209703660521,-0.832,-0.756,-0.2735525261219798,85.138864,39.981128416942695,p_lie
